epoch,accuracy,loss,val_accuracy,val_loss
0,0.5199999809265137,1.4623098373413086,0.11276223510503769,3158.439208984375
1,0.5099999904632568,1.4246015548706055,0.13374125957489014,18870.04296875
2,0.6825000047683716,1.0469201803207397,0.13374125957489014,11443.9091796875
3,0.5924999713897705,1.2849242687225342,0.13374125957489014,38249.921875
4,0.6499999761581421,1.056087613105774,0.11276223510503769,8454.744140625
5,0.7599999904632568,0.9166763424873352,0.16171328723430634,790.4228515625
6,0.7425000071525574,0.825889527797699,0.10227272659540176,147.3544158935547
7,0.8025000095367432,0.7839610576629639,0.14291958510875702,129.84335327148438
8,0.8075000047683716,0.6871806979179382,0.10926573723554611,403.05560302734375
9,0.8424999713897705,0.5785067081451416,0.14029720425605774,55.58507537841797
10,0.8324999809265137,0.6173073053359985,0.22639860212802887,33.610389709472656
11,0.8399999737739563,0.469735324382782,0.17875874042510986,52.69292068481445
12,0.8399999737739563,0.5766955018043518,0.172639861702919,74.33555603027344
13,0.7925000190734863,0.6980148553848267,0.15996503829956055,23.579036712646484
14,0.8199999928474426,0.6684927940368652,0.2014860212802887,52.772705078125
15,0.8399999737739563,0.6920503973960876,0.17089161276817322,51.59989547729492
16,0.8349999785423279,0.6071614027023315,0.11145105212926865,38.793636322021484
17,0.8274999856948853,0.6547479033470154,0.13199301064014435,123.36949920654297
18,0.8125,0.666544497013092,0.20629370212554932,77.61598205566406
19,0.862500011920929,0.541594922542572,0.24737761914730072,44.11806106567383
20,0.8374999761581421,0.6017230153083801,0.5310314893722534,4.45520544052124
21,0.8799999952316284,0.4248572289943695,0.5830419659614563,8.926589012145996
22,0.8924999833106995,0.4349280297756195,0.1931818127632141,40.37437057495117
23,0.8949999809265137,0.3690429627895355,0.17089161276817322,53.43905258178711
24,0.8924999833106995,0.34510767459869385,0.25,27.21931266784668
25,0.8924999833106995,0.39245137572288513,0.4479895234107971,6.128011226654053
26,0.8475000262260437,0.5916844010353088,0.6389859914779663,2.7332265377044678
27,0.8075000047683716,0.6102585792541504,0.6031468510627747,3.1574981212615967
28,0.9150000214576721,0.43387603759765625,0.7089160680770874,1.9146854877471924
29,0.9200000166893005,0.38181546330451965,0.7080419659614563,3.635477066040039
30,0.8849999904632568,0.5611359477043152,0.498251736164093,6.178651809692383
31,0.8725000023841858,0.5054247975349426,0.41914334893226624,12.370651245117188
32,0.9225000143051147,0.35860854387283325,0.5069929957389832,8.442304611206055
33,0.9300000071525574,0.2674400806427002,0.5777971744537354,4.443368911743164
34,0.925000011920929,0.2105327546596527,0.570367157459259,4.740941524505615
35,0.9524999856948853,0.18961864709854126,0.4160839021205902,9.072481155395508
36,0.9449999928474426,0.20980283617973328,0.628496527671814,3.8289735317230225
37,0.9375,0.27271997928619385,0.6057692170143127,4.323256492614746
38,0.9524999856948853,0.25213325023651123,0.48907342553138733,5.542799472808838
